prodID_TPCW;custID_TPCW;invoice_TPCW;amt;discounted;qty;salesDate
7;14;50283;192;0;37;2008-10-
86;14;50284;385;0;35;2009-10-
83;22;50285;249;0;49;2006-10-
65;22;50285;382;0;110;2006-10-
39;22;50286;228;0;14;2007-10-
73;22;50286;312;0;30;2007-10-
21;31;50287;130;0;42;2010-06-
54;36;50288;163;0;66;2005-06-
76;36;50289;276;0;76;2006-06-
82;36;50289;362;0;72;2006-06-
82;36;50290;313;0;189;2007-06-
71;36;50291;190;0;60;2008-06-
47;36;50291;200;0;20;2008-06-
26;36;50291;317;0;67;2008-06-
28;3;50292;375;0;136;2010-06-
19;38;50293;144;0;135;2010-01-
10;32;50294;308;0;171;2006-09-
40;32;50294;328;0;182;2006-09-
31;32;50295;294;0;47;2007-09-
64;23;50296;226;0;53;2006-08-
104;23;50296;342;0;60;2006-08-
97;23;50297;347;0;158;2007-08-
14;23;50298;252;0;101;2008-08-
65;23;50298;156;0;118;2008-08-
4;23;50298;214;0;152;2008-08-
43;23;50299;327;0;126;2009-08-
79;32;50300;136;0;192;2008-09-
40;32;50300;228;0;160;2008-09-
39;37;50301;274;0;126;2010-02-
52;40;50302;311;0;154;2008-04-
92;40;50302;191;0;40;2008-04-
16;40;50303;191;0;151;2009-04-
21;16;50304;109;0;74;2006-05-
7;16;50305;224;0;182;2007-05-
46;16;50305;316;0;74;2007-05-
5;16;50306;387;0;103;2008-05-
93;16;50306;399;0;169;2008-05-
50;16;50306;356;0;77;2008-05-
1;16;50306;350;0;55;2008-05-
45;40;50307;245;0;10;2006-04-
60;40;50308;287;0;20;2007-04-
101;40;50308;223;0;154;2007-04-
71;40;50308;220;0;159;2007-04-
94;40;50309;337;0;48;2005-04-
50;40;50309;167;0;159;2005-04-
3;40;50309;241;0;122;2005-04-
98;40;50310;126;0;147;2006-04-
2;28;50311;150;0;50;2010-06-
100;17;50312;359;0;145;2010-03-
46;27;50313;326;0;170;2005-10-
61;27;50313;279;0;161;2005-10-
54;31;50314;314;0;148;2010-02-
56;17;50315;250;0;134;2006-06-
33;17;50316;260;0;80;2005-06-
85;32;50317;122;0;43;2006-10-
12;32;50317;235;0;179;2006-10-
49;32;50317;285;0;160;2006-10-
46;32;50318;219;0;57;2007-10-
57;19;50319;103;0;57;2008-05-
71;19;50320;142;0;99;2009-05-
61;19;50320;115;0;92;2009-05-
62;19;50321;116;0;155;2007-05-
15;32;50322;376;0;94;2008-10-
39;32;50322;125;0;38;2008-10-
14;32;50323;376;0;132;2009-10-
34;2;50324;115;0;23;2010-07-
36;17;50325;216;0;143;2009-06-
45;15;50326;359;0;190;2009-05-
66;15;50327;333;0;98;2008-05-
39;15;50327;117;0;124;2008-05-
81;8;50328;293;0;156;2010-10-
34;8;50328;168;0;163;2010-10-
38;33;50329;117;0;125;2006-02-
96;15;50330;383;0;41;2007-05-
83;15;50330;320;0;129;2007-05-
74;3;50331;371;0;76;2010-07-
80;3;50331;354;0;189;2010-07-
82;3;50331;388;0;155;2010-07-
70;15;50332;374;0;135;2005-05-
103;15;50332;359;0;10;2005-05-
32;15;50332;127;0;101;2005-05-
11;7;50333;246;0;111;2006-09-
23;15;50334;186;0;91;2007-03-
95;15;50334;390;0;39;2007-03-
70;5;50335;202;0;69;2010-08-
91;5;50335;283;0;169;2010-08-
80;5;50335;294;0;75;2010-08-
18;5;50335;333;0;57;2010-08-
64;15;50336;125;0;193;2008-02-
40;15;50336;102;0;103;2008-02-
22;15;50337;178;0;25;2009-02-
61;15;50337;162;0;61;2009-02-
46;15;50338;113;0;197;2009-03-
31;24;50339;176;0;161;2010-09-
96;26;50340;313;0;190;2008-12-
80;26;50340;110;0;55;2008-12-
25;22;50341;208;0;76;2009-01-
45;22;50341;260;0;30;2009-01-
9;22;50341;169;0;100;2009-01-
89;38;50342;183;0;113;2009-09-
100;38;50342;377;0;18;2009-09-
55;38;50343;230;0;186;2006-09-
71;38;50343;111;0;37;2006-09-
67;38;50343;389;0;168;2006-09-
92;38;50343;287;0;70;2006-09-
105;38;50344;319;0;173;2007-09-
40;22;50345;121;0;194;2007-01-
43;22;50345;324;0;194;2007-01-
84;38;50346;287;0;200;2005-09-
4;38;50346;254;0;81;2005-09-
6;26;50347;244;0;184;2007-12-
32;26;50348;166;0;150;2006-12-
67;26;50349;111;0;33;2005-12-
31;24;50350;355;0;102;2010-01-
68;24;50350;234;0;28;2010-01-
60;7;50351;187;0;195;2008-10-
105;15;50352;245;0;88;2010-05-
10;19;50353;118;0;105;2005-03-
103;19;50353;213;0;40;2005-03-
101;9;50354;271;0;25;2010-02-
70;11;50355;333;0;114;2010-08-
37;14;50356;135;0;190;2009-03-
25;14;50357;143;0;28;2008-03-
105;14;50357;246;0;117;2008-03-
89;38;50358;394;0;30;2010-06-
30;38;50358;203;0;101;2010-06-
2;2;50359;312;0;157;2006-10-
32;28;50360;133;0;130;2010-01-
102;15;50361;257;0;150;2010-07-
94;34;50362;112;0;110;2009-07-
74;15;50363;252;0;125;2007-01-
28;15;50364;199;0;175;2006-01-
9;23;50365;206;0;28;2008-10-
98;23;50365;394;0;79;2008-10-
57;23;50366;344;0;137;2009-10-
24;6;50367;277;0;97;2007-07-
50;23;50368;281;0;135;2006-10-
81;23;50369;165;0;167;2007-10-
27;15;50370;102;0;167;2009-01-
33;15;50370;278;0;121;2009-01-
82;15;50371;211;0;114;2008-01-
37;15;50371;379;0;54;2008-01-
63;15;50371;131;0;35;2008-01-
28;1;50372;113;0;52;2010-03-
67;1;50372;363;0;132;2010-03-
13;30;50373;335;0;79;2008-09-
52;9;50374;254;0;24;2005-06-
38;9;50375;398;0;35;2006-06-
15;9;50376;160;0;33;2007-06-
103;9;50377;187;0;29;2008-06-
26;9;50377;194;0;96;2008-06-
22;9;50378;303;0;20;2009-06-
95;9;50378;350;0;170;2009-06-
65;30;50379;142;0;143;2006-09-
19;30;50379;183;0;118;2006-09-
83;30;50379;184;0;177;2006-09-
1;25;50380;115;0;172;2009-12-
57;25;50380;104;0;113;2009-12-
10;25;50380;223;0;20;2009-12-
36;25;50380;256;0;129;2009-12-
44;25;50381;214;0;182;2008-12-
45;5;50382;220;0;58;2009-07-
21;5;50383;166;0;132;2008-07-
16;17;50384;129;0;175;2010-10-
81;5;50385;269;0;149;2006-07-
53;5;50385;135;0;33;2006-07-
103;5;50386;140;0;177;2005-07-
101;5;50386;323;0;125;2005-07-
19;15;50387;373;0;142;2010-03-
93;2;50388;147;0;30;2005-03-
75;2;50389;363;0;171;2007-03-
86;20;50390;256;0;139;2009-06-
33;2;50391;302;0;99;2009-03-
64;2;50391;239;0;153;2009-03-
46;2;50391;312;0;91;2009-03-
23;2;50391;289;0;200;2009-03-
56;2;50391;327;0;35;2009-03-
3;20;50392;295;0;83;2007-06-
59;20;50392;100;0;16;2007-06-
51;20;50393;196;0;12;2005-06-
72;36;50394;141;0;125;2008-03-
19;36;50395;140;0;70;2009-03-
24;36;50395;392;0;39;2009-03-
69;36;50396;208;0;64;2006-03-
81;36;50397;120;0;57;2007-03-
103;31;50398;241;0;44;2005-03-
57;36;50399;107;0;145;2005-03-
105;16;50400;275;0;166;2007-04-
49;16;50400;197;0;186;2007-04-
85;16;50401;283;0;200;2006-04-
30;16;50401;373;0;192;2006-04-
97;16;50402;227;0;116;2005-04-
102;30;50403;222;0;159;2008-02-
87;5;50404;104;0;194;2006-02-
12;35;50405;192;0;86;2008-05-
47;30;50406;113;0;44;2005-02-
62;30;50406;304;0;27;2005-02-
32;5;50407;101;0;183;2009-02-
2;5;50407;172;0;94;2009-02-
46;35;50408;385;0;58;2005-05-
10;35;50408;389;0;18;2005-05-
49;35;50408;178;0;159;2005-05-
23;30;50409;233;0;103;2006-02-
44;21;50410;241;0;192;2010-01-
68;31;50411;196;0;50;2006-08-
95;33;50412;226;0;159;2009-11-
103;33;50412;175;0;17;2009-11-
96;33;50413;338;0;120;2008-11-
70;37;50414;357;0;180;2009-09-
10;33;50415;268;0;33;2006-11-
4;33;50415;286;0;170;2006-11-
55;34;50416;322;0;37;2007-12-
58;24;50417;224;0;88;2010-03-
88;10;50418;155;0;78;2007-05-
43;10;50418;368;0;65;2007-05-
75;10;50418;347;0;111;2007-05-
66;8;50419;221;0;77;2006-08-
60;8;50419;373;0;114;2006-08-
84;8;50420;272;0;103;2007-08-
30;8;50421;367;0;158;2005-08-
53;8;50421;257;0;38;2005-08-
9;8;50421;389;0;16;2005-08-
70;8;50421;319;0;113;2005-08-
34;33;50422;390;0;24;2006-09-
55;33;50422;158;0;33;2006-09-
28;33;50423;229;0;174;2007-09-
98;33;50423;321;0;58;2007-09-
14;8;50424;113;0;144;2008-08-
63;33;50425;361;0;44;2005-09-
45;33;50425;361;0;110;2005-09-
67;32;50426;300;0;174;2008-12-
11;32;50427;109;0;161;2009-12-
40;32;50427;310;0;27;2009-12-
56;32;50427;123;0;199;2009-12-
85;34;50428;370;0;104;2008-12-
104;34;50428;320;0;60;2008-12-
69;35;50429;238;0;56;2005-06-
16;32;50430;145;0;98;2006-05-
65;13;50431;362;0;108;2010-05-
89;13;50431;353;0;91;2010-05-
53;13;50431;277;0;84;2010-05-
94;13;50431;361;0;71;2010-05-
32;4;50432;374;0;32;2008-07-
70;4;50432;343;0;128;2008-07-
20;4;50433;254;0;39;2005-10-
9;10;50434;193;0;184;2006-05-
60;39;50435;107;0;64;2006-07-
45;39;50436;285;0;156;2007-07-
8;27;50437;373;0;134;2007-02-
28;27;50438;336;0;190;2009-02-
93;27;50439;321;0;139;2008-02-
62;27;50439;285;0;46;2008-02-
15;39;50440;271;0;25;2008-07-
79;10;50441;275;0;32;2010-03-
74;23;50442;386;0;166;2008-02-
83;23;50442;136;0;31;2008-02-
63;23;50442;200;0;149;2008-02-
86;35;50443;299;0;46;2006-06-
68;31;50444;394;0;138;2009-09-
80;31;50444;129;0;16;2009-09-
85;35;50445;232;0;148;2005-08-
33;35;50445;193;0;91;2005-08-
33;23;50446;338;0;67;2006-02-
11;31;50447;212;0;185;2005-09-
52;24;50448;147;0;157;2006-01-
54;24;50448;211;0;100;2006-01-
11;25;50449;150;0;157;2008-10-
79;25;50449;199;0;158;2008-10-
5;25;50449;265;0;22;2008-10-
84;25;50449;148;0;195;2008-10-
102;24;50450;380;0;28;2005-01-
90;38;50451;202;0;155;2006-12-
7;39;50452;180;0;127;2005-10-
56;39;50452;161;0;157;2005-10-
88;38;50453;345;0;184;2009-12-
98;6;50454;227;0;87;2007-07-
10;6;50454;142;0;125;2007-07-
93;25;50455;371;0;191;2009-10-
63;25;50455;284;0;64;2009-10-
102;24;50456;367;0;166;2008-01-
51;24;50456;358;0;73;2008-01-
86;24;50457;279;0;31;2009-01-
62;34;50458;382;0;81;2006-10-
15;34;50459;206;0;103;2007-10-
90;34;50459;112;0;81;2007-10-
84;39;50460;173;0;12;2006-12-
100;39;50461;141;0;98;2007-12-
64;31;50462;107;0;181;2008-05-
23;31;50463;308;0;151;2009-05-
86;5;50464;243;0;176;2006-11-
26;5;50464;220;0;105;2006-11-
40;40;50465;165;0;58;2010-06-
54;40;50465;226;0;46;2010-06-
7;39;50466;211;0;85;2008-12-
45;39;50467;295;0;138;2009-12-
13;34;50468;307;0;188;2009-10-
41;27;50469;142;0;80;2005-08-
34;27;50469;364;0;88;2005-08-
39;26;50470;277;0;36;2006-03-
8;26;50471;115;0;167;2008-10-
54;26;50472;232;0;168;2009-10-
73;26;50472;382;0;166;2009-10-
17;13;50473;378;0;86;2007-08-
25;26;50474;175;0;15;2007-03-
99;26;50474;367;0;26;2007-03-
54;13;50475;164;0;148;2009-08-
30;13;50476;178;0;88;2008-08-
60;26;50477;392;0;147;2006-10-
91;26;50478;313;0;31;2007-10-
15;27;50479;257;0;27;2008-11-
32;27;50479;263;0;34;2008-11-
17;27;50480;256;0;149;2005-11-
70;27;50481;141;0;165;2007-11-
100;40;50482;360;0;128;2005-10-
75;21;50483;382;0;105;2010-02-
77;40;50484;318;0;22;2006-10-
4;40;50484;267;0;93;2006-10-
100;34;50485;109;0;20;2010-09-
17;34;50485;220;0;178;2010-09-
18;17;50486;328;0;87;2010-03-
17;17;50486;334;0;171;2010-03-
98;40;50487;313;0;169;2009-10-
26;40;50487;196;0;75;2009-10-
105;6;50488;358;0;25;2005-03-
58;28;50489;101;0;79;2009-01-
76;28;50490;366;0;145;2005-01-
13;28;50491;310;0;158;2007-01-
80;28;50492;325;0;33;2006-01-
56;28;50492;192;0;97;2006-01-
64;28;50492;106;0;89;2006-01-
73;8;50493;253;0;16;2006-06-
103;8;50493;113;0;55;2006-06-
31;36;50494;243;0;138;2005-12-
78;36;50495;355;0;189;2010-01-
41;36;50495;294;0;62;2010-01-
29;29;50496;312;0;120;2010-01-
48;29;50496;166;0;177;2010-01-
82;24;50497;276;0;26;2007-11-
42;24;50497;129;0;171;2007-11-
102;35;50498;362;0;59;2008-02-
50;35;50498;227;0;10;2008-02-
38;24;50499;134;0;159;2005-11-
63;24;50499;118;0;171;2005-11-
8;24;50499;305;0;140;2005-11-
10;20;50500;218;0;168;2008-07-
57;14;50501;118;0;175;2007-03-
68;14;50502;151;0;34;2005-03-
24;29;50503;240;0;69;2005-08-
15;26;50504;305;0;76;2008-03-
62;26;50504;321;0;117;2008-03-
57;26;50504;371;0;11;2008-03-
103;26;50504;148;0;173;2008-03-
81;16;50505;211;0;29;2006-02-
6;29;50506;182;0;129;2006-08-
12;14;50507;249;0;179;2010-10-
89;14;50508;386;0;114;2009-03-
73;38;50509;300;0;176;2007-10-
50;38;50509;308;0;182;2007-10-
71;38;50509;209;0;20;2007-10-
43;38;50510;164;0;76;2006-10-
89;18;50511;233;0;142;2010-06-
51;10;50512;370;0;78;2005-12-
96;10;50512;309;0;151;2005-12-
88;38;50513;207;0;93;2009-10-
101;38;50514;362;0;198;2008-10-
99;23;50515;221;0;64;2006-12-
87;13;50516;162;0;34;2007-07-
33;6;50517;283;0;161;2007-08-
42;28;50518;276;0;54;2006-09-
46;28;50518;167;0;113;2006-09-
35;28;50518;102;0;107;2006-09-
80;28;50518;132;0;87;2006-09-
95;28;50518;143;0;184;2006-09-
49;28;50518;264;0;43;2006-09-
55;28;50518;280;0;107;2006-09-
96;28;50518;286;0;33;2006-09-
23;28;50519;311;0;116;2009-09-
38;23;50520;342;0;98;2005-01-
82;13;50521;107;0;30;2009-07-
58;10;50522;369;0;163;2009-12-
28;10;50522;316;0;92;2009-12-
43;29;50523;208;0;124;2009-11-
23;29;50524;159;0;112;2007-11-
33;29;50524;278;0;122;2007-11-
99;27;50525;244;0;156;2007-09-
92;29;50526;177;0;55;2005-11-
33;29;50526;140;0;30;2005-11-
43;27;50527;282;0;159;2010-02-
102;36;50528;348;0;158;2009-12-
87;36;50528;144;0;91;2009-12-
104;32;50529;127;0;105;2010-03-
83;32;50529;332;0;156;2010-03-
72;25;50530;238;0;184;2009-07-
86;25;50530;208;0;148;2009-07-
66;25;50531;116;0;184;2008-03-
7;25;50531;346;0;27;2008-03-
82;24;50532;316;0;136;2009-06-
62;38;50533;290;0;145;2007-10-
99;10;50534;206;0;22;2010-08-
77;4;50535;217;0;170;2010-06-
45;4;50535;290;0;81;2010-06-
81;4;50535;335;0;89;2010-06-
76;24;50536;389;0;66;2005-06-
72;25;50537;107;0;57;2006-03-
34;25;50537;229;0;44;2006-03-
66;25;50538;328;0;130;2007-03-
93;25;50538;251;0;172;2007-03-
105;7;50539;223;0;180;2010-05-
70;7;50539;246;0;160;2010-05-
66;7;50539;278;0;190;2010-05-
78;33;50540;333;0;53;2010-08-
35;16;50541;120;0;26;2010-04-
70;33;50542;370;0;153;2008-05-
77;33;50542;366;0;107;2008-05-
12;1;50543;210;0;110;2005-04-
95;12;50544;197;0;43;2008-03-
53;1;50545;132;0;93;2007-04-
76;1;50546;179;0;197;2006-04-
71;17;50547;359;0;21;2007-01-
60;17;50547;235;0;120;2007-01-
80;17;50548;219;0;62;2005-01-
83;38;50549;153;0;98;2010-05-
105;38;50549;123;0;105;2010-05-
53;17;50550;354;0;18;2008-01-
53;1;50551;279;0;122;2009-04-
8;1;50552;320;0;122;2008-04-
81;3;50553;252;0;48;2010-05-
71;40;50554;172;0;138;2010-01-
25;40;50554;321;0;151;2010-01-
62;34;50555;160;0;143;2008-08-
28;10;50556;130;0;148;2006-12-
66;34;50557;380;0;192;2010-03-
17;34;50557;396;0;179;2010-03-
50;34;50557;288;0;112;2010-03-
52;40;50558;345;0;96;2008-03-
82;40;50558;166;0;45;2008-03-
50;40;50558;221;0;173;2008-03-
100;40;50559;152;0;52;2009-03-
3;40;50559;295;0;76;2009-03-
17;8;50560;379;0;54;2006-10-
63;30;50561;355;0;31;2010-05-
105;40;50562;396;0;193;2005-03-
34;40;50563;123;0;160;2007-03-
60;4;50564;260;0;100;2010-02-
94;4;50564;222;0;111;2010-02-
97;4;50564;281;0;131;2010-02-
32;16;50565;303;0;29;2005-06-
85;16;50566;332;0;51;2006-06-
52;16;50566;155;0;185;2006-06-
58;16;50566;132;0;147;2006-06-
78;28;50567;377;0;138;2006-05-
47;8;50568;124;0;191;2009-02-
49;8;50569;242;0;39;2006-02-
21;8;50569;114;0;20;2006-02-
88;8;50570;261;0;125;2005-02-
11;5;50571;220;0;88;2005-07-
25;5;50571;136;0;10;2005-07-
21;16;50572;184;0;117;2008-06-
92;16;50572;101;0;95;2008-06-
38;16;50573;137;0;166;2009-06-
45;15;50574;223;0;15;2010-01-
46;24;50575;307;0;116;2009-08-
78;24;50575;391;0;149;2009-08-
90;24;50576;334;0;109;2008-08-
61;36;50577;361;0;75;2010-07-
4;36;50577;383;0;158;2010-07-
73;20;50578;106;0;122;2008-06-
59;5;50579;164;0;147;2010-06-
51;21;50580;208;0;161;2010-07-
79;21;50580;115;0;12;2010-07-
58;20;50581;119;0;88;2007-06-
100;20;50581;312;0;111;2007-06-
57;20;50582;386;0;83;2006-06-
58;24;50583;177;0;34;2007-08-
75;24;50583;248;0;21;2007-08-
60;24;50583;101;0;138;2007-08-
27;24;50583;374;0;194;2007-08-
47;24;50584;211;0;113;2006-08-
84;24;50584;347;0;102;2006-08-
32;24;50584;348;0;182;2006-08-
68;10;50585;253;0;14;2005-01-
97;10;50585;187;0;176;2005-01-
1;19;50586;206;0;19;2006-04-
36;19;50586;113;0;72;2006-04-
35;19;50586;262;0;45;2006-04-
66;9;50587;260;0;26;2010-10-
74;16;50588;189;0;34;2005-06-
32;32;50589;281;0;51;2007-02-
13;32;50589;340;0;42;2007-02-
58;32;50590;177;0;11;2006-02-
22;32;50590;282;0;140;2006-02-
77;32;50590;236;0;192;2006-02-
72;32;50590;336;0;188;2006-02-
32;32;50591;317;0;191;2005-02-
91;18;50592;326;0;123;2006-05-
79;1;50593;124;0;58;2007-07-
99;8;50594;107;0;152;2009-08-
65;8;50595;382;0;157;2008-08-
53;32;50596;265;0;160;2009-02-
21;32;50596;351;0;168;2009-02-
8;6;50597;202;0;168;2008-01-
18;39;50598;203;0;118;2010-01-
89;33;50599;230;0;199;2005-12-
104;33;50599;396;0;28;2005-12-
54;33;50599;197;0;58;2005-12-
12;6;50600;191;0;133;2005-01-
55;6;50600;137;0;69;2005-01-
85;6;50601;369;0;96;2007-01-
73;6;50602;181;0;113;2006-01-
90;34;50603;355;0;101;2007-10-
13;6;50604;252;0;83;2007-03-
66;7;50605;183;0;30;2008-09-
12;7;50606;238;0;70;2007-09-
15;7;50606;290;0;108;2007-09-
101;7;50607;214;0;42;2005-09-
44;7;50607;349;0;139;2005-09-
94;7;50607;274;0;107;2005-09-
63;7;50607;116;0;58;2005-09-
40;24;50608;357;0;131;2010-10-
94;4;50609;355;0;130;2009-10-
62;22;50610;263;0;51;2007-09-
82;14;50611;345;0;27;2007-11-
64;14;50611;161;0;118;2007-11-
78;33;50612;211;0;165;2008-12-
14;16;50613;273;0;145;2006-12-
35;22;50614;115;0;154;2009-09-
61;22;50615;308;0;152;2008-09-
26;22;50615;123;0;135;2008-09-
95;28;50616;262;0;19;2007-10-
26;36;50617;190;0;39;2006-05-
1;36;50617;140;0;147;2006-05-
48;36;50617;145;0;35;2006-05-
87;9;50618;246;0;186;2010-09-
66;37;50619;321;0;169;2007-04-
11;6;50620;113;0;80;2008-12-
4;6;50620;180;0;104;2008-12-
27;6;50620;137;0;154;2008-12-
28;8;50621;118;0;118;2006-04-
48;17;50622;300;0;137;2008-05-
41;17;50623;322;0;14;2009-05-
85;17;50624;131;0;32;2006-05-
90;17;50624;198;0;169;2006-05-
87;17;50625;245;0;147;2005-05-
84;17;50625;283;0;33;2005-05-
2;17;50625;388;0;187;2005-05-
89;17;50625;239;0;17;2005-05-
52;6;50626;293;0;118;2006-12-
101;6;50626;218;0;30;2006-12-
36;6;50627;283;0;120;2007-12-
64;6;50627;140;0;193;2007-12-
26;5;50628;287;0;118;2010-09-
3;5;50628;263;0;171;2010-09-
84;37;50629;342;0;144;2008-04-
27;29;50630;318;0;83;2009-12-
46;40;50631;272;0;28;2008-08-
43;40;50631;213;0;101;2008-08-
10;40;50632;152;0;24;2009-08-
60;40;50632;227;0;139;2009-08-
61;17;50633;353;0;132;2005-09-
2;29;50634;323;0;194;2008-12-
80;29;50634;319;0;140;2008-12-
4;29;50634;131;0;19;2008-12-
73;37;50635;389;0;150;2006-03-
45;40;50636;173;0;164;2006-08-
69;40;50636;245;0;91;2006-08-
39;3;50637;115;0;157;2010-08-
16;3;50637;189;0;75;2010-08-
75;40;50638;388;0;164;2005-08-
41;40;50638;337;0;64;2005-08-
104;39;50639;390;0;108;2009-06-
14;39;50639;195;0;133;2009-06-
91;39;50639;133;0;129;2009-06-
46;39;50640;212;0;178;2008-06-
92;14;50641;309;0;183;2010-08-
34;4;50642;276;0;103;2007-09-
94;4;50642;238;0;64;2007-09-
66;33;50643;133;0;102;2009-02-
75;33;50644;373;0;37;2007-02-
80;33;50645;292;0;24;2006-02-
26;33;50645;108;0;159;2006-02-
39;33;50645;163;0;13;2006-02-
7;39;50646;179;0;160;2007-06-
61;34;50647;212;0;168;2009-06-
68;20;50648;243;0;113;2009-01-
43;20;50648;386;0;180;2009-01-
35;8;50649;103;0;188;2009-04-
74;8;50649;224;0;159;2009-04-
54;9;50650;278;0;65;2010-02-
10;9;50650;249;0;116;2010-02-
29;20;50651;210;0;189;2007-01-
43;23;50652;311;0;74;2010-06-
72;1;50653;294;0;77;2010-02-
9;21;50654;309;0;56;2008-02-
37;21;50654;384;0;173;2008-02-
5;21;50654;394;0;114;2008-02-
43;21;50654;326;0;145;2008-02-
80;21;50654;267;0;65;2008-02-
98;2;50655;333;0;89;2008-08-
35;2;50655;224;0;71;2008-08-
95;2;50655;375;0;149;2008-08-
4;36;50656;128;0;109;2010-09-
64;36;50656;347;0;26;2010-09-
1;2;50657;166;0;171;2006-08-
42;2;50657;348;0;123;2006-08-
16;2;50658;394;0;66;2007-08-
58;2;50658;145;0;163;2007-08-
76;21;50659;340;0;51;2006-02-
4;2;50660;396;0;196;2005-08-
34;2;50660;222;0;112;2005-08-
30;2;50660;231;0;46;2005-08-
20;32;50661;300;0;113;2007-06-
30;32;50661;190;0;171;2007-06-
33;32;50661;288;0;197;2007-06-
55;24;50662;399;0;199;2005-09-
73;24;50662;240;0;12;2005-09-
26;24;50662;158;0;167;2005-09-
49;24;50663;246;0;44;2006-09-
8;24;50663;388;0;65;2006-09-
49;26;50664;251;0;17;2008-02-
45;26;50664;224;0;94;2008-02-
55;17;50665;204;0;84;2007-03-
48;9;50666;172;0;31;2010-09-
100;11;50667;135;0;88;2010-10-
48;11;50667;233;0;193;2010-10-
65;26;50668;284;0;185;2007-02-
93;26;50668;138;0;128;2007-02-
100;26;50669;140;0;11;2006-02-
74;26;50670;278;0;47;2005-02-
28;26;50670;342;0;131;2005-02-
43;32;50671;183;0;182;2006-05-
98;32;50671;276;0;52;2006-05-
7;36;50672;257;0;10;2009-07-
86;36;50672;227;0;159;2009-07-
27;36;50672;111;0;160;2009-07-
73;36;50673;135;0;125;2006-07-
31;36;50673;161;0;166;2006-07-
39;36;50674;226;0;126;2005-07-
76;36;50674;336;0;49;2005-07-
21;32;50675;346;0;130;2009-11-
76;27;50676;243;0;36;2006-06-
32;27;50676;342;0;194;2006-06-
18;39;50677;364;0;97;2007-09-
68;36;50678;347;0;155;2007-01-
83;27;50679;354;0;42;2007-09-
101;27;50679;343;0;196;2007-09-
8;27;50679;143;0;141;2007-09-
54;21;50680;282;0;117;2006-01-
94;30;50681;197;0;89;2009-12-
19;30;50681;140;0;115;2009-12-
85;17;50682;315;0;130;2010-08-
74;17;50682;304;0;12;2010-08-
2;20;50683;249;0;122;2005-06-
90;37;50684;242;0;106;2009-09-
65;17;50685;219;0;45;2009-04-
33;31;50686;292;0;133;2008-08-
33;31;50687;183;0;29;2009-08-
98;31;50688;305;0;138;2006-08-
59;31;50689;363;0;129;2007-08-
11;31;50689;159;0;108;2007-08-
31;31;50690;112;0;199;2005-08-
85;8;50691;348;0;43;2010-10-
103;36;50692;107;0;82;2010-08-
99;6;50693;293;0;112;2006-04-
21;40;50694;344;0;108;2008-01-
28;40;50694;263;0;167;2008-01-
29;40;50695;130;0;12;2009-01-
59;40;50695;190;0;122;2009-01-
64;28;50696;300;0;69;2008-10-
10;28;50697;375;0;157;2006-10-
25;36;50698;117;0;199;2007-05-
82;7;50699;113;0;88;2005-08-
92;19;50700;168;0;102;2007-09-
37;6;50701;232;0;14;2009-04-
30;6;50701;141;0;93;2009-04-
90;6;50701;190;0;106;2009-04-
55;19;50702;355;0;185;2005-09-
45;19;50702;206;0;139;2005-09-
61;19;50702;262;0;193;2005-09-
84;28;50703;154;0;35;2005-06-
82;28;50703;113;0;18;2005-06-
104;28;50703;265;0;170;2005-06-
14;15;50704;171;0;78;2007-06-
46;15;50704;141;0;191;2007-06-
10;15;50704;339;0;25;2007-06-
90;28;50705;211;0;103;2007-06-
50;29;50706;185;0;166;2010-05-
49;31;50707;141;0;114;2007-02-
100;28;50708;135;0;186;2009-06-
83;28;50708;229;0;104;2009-06-
86;28;50708;282;0;11;2009-06-
39;28;50709;316;0;180;2008-06-
8;28;50709;221;0;191;2008-06-
94;28;50709;263;0;31;2008-06-
38;15;50710;318;0;63;2008-06-
17;15;50711;324;0;66;2009-06-
94;31;50712;328;0;16;2005-10-
21;24;50713;209;0;78;2009-05-
54;31;50714;383;0;191;2007-10-
43;27;50715;184;0;90;2007-05-
5;38;50716;233;0;29;2007-09-
46;38;50716;164;0;46;2007-09-
86;38;50716;240;0;178;2007-09-
68;38;50717;383;0;106;2006-09-
96;38;50718;177;0;72;2005-09-
76;38;50718;181;0;180;2005-09-
48;38;50718;170;0;58;2005-09-
99;38;50718;184;0;52;2005-09-
18;38;50719;349;0;137;2009-09-
63;31;50720;140;0;78;2009-10-
32;2;50721;378;0;196;2007-08-
102;24;50722;238;0;162;2006-05-
87;24;50723;156;0;66;2007-05-
60;32;50724;139;0;175;2010-06-
85;32;50724;200;0;37;2010-06-
55;32;50724;267;0;140;2010-06-
10;32;50724;311;0;154;2010-06-
99;39;50725;156;0;69;2010-10-
101;39;50725;188;0;140;2010-10-
18;19;50726;280;0;101;2009-03-
91;19;50726;383;0;10;2009-03-
44;28;50727;239;0;168;2010-05-
52;28;50727;256;0;144;2010-05-
40;39;50728;359;0;182;2005-02-
11;39;50729;361;0;73;2007-02-
65;39;50729;203;0;45;2007-02-
74;39;50730;220;0;195;2006-02-
99;15;50731;242;0;45;2009-03-
67;15;50732;268;0;180;2008-03-
27;15;50732;179;0;140;2008-03-
1;15;50732;371;0;174;2008-03-
83;15;50733;244;0;17;2007-03-
72;15;50734;355;0;130;2006-03-
9;39;50735;154;0;180;2009-02-
3;39;50735;195;0;128;2009-02-
